Id,SalePrice
1693,171038.0
1694,185567.4
1695,169486.47
1696,263889.33
1697,171892.1
1698,337411.97
1699,337177.15
1700,241528.4
1701,261358.14
1702,253135.27
1703,245891.84
1704,290512.81
1705,242442.96
1706,452493.8
1707,222805.89
1708,220617.05
1709,284922.4
1710,228814.39
1711,271448.65
1712,245195.99
1713,247746.92
1714,224634.6
1715,201908.0
1716,176758.91
1717,170809.72
1718,141302.84
1719,201997.85
1720,251044.45
1721,166276.32
1722,134559.25
1723,156404.69
1724,210998.91
1725,231214.72
1726,185602.5
1727,169291.54
1728,188739.0
1729,165774.32
1730,161278.01
1731,124763.66
1732,133648.2
1733,126209.83
1734,132433.75
1735,133892.83
1736,116895.65
1737,354814.16
1738,223572.78
1739,267173.64
1740,187881.99
1741,180114.46
1742,171560.5
1743,174062.5
1744,315192.97
1745,245534.96
1746,271739.04
1747,220734.78
1748,201659.4
1749,161196.9
1750,152688.87
1751,226365.9
1752,121589.0
1753,144320.48
1754,214886.79
1755,166727.46
1756,122914.08
1757,119795.66
1758,143950.37
1759,177399.0
1760,159448.37
1761,155658.83
1762,169755.17
1763,166898.35
1764,118598.41
1765,171898.24
1766,171028.0
1767,208288.0
1768,140423.75
1769,169872.39
1770,139120.25
1771,141439.5
1772,144612.5
1773,145952.0
1774,131773.18
1775,130660.5
1776,121030.37
1777,119402.08
1778,127356.0
1779,110391.21
1780,178177.14
1781,133658.5
1782,100983.45
1783,128060.5
1784,96733.26
1785,115639.3
1786,146515.5
1787,161376.87
1788,60003.19
1789,91279.72
1790,93167.48
1791,168592.11
1792,155931.75
1793,133617.45
1794,141980.6
1795,137391.38
1796,121507.01
1797,108946.3
1798,128877.43
1799,116830.49
1800,125119.83
1801,130346.96
1802,156463.24
1803,151509.94
1804,140441.2
1805,134403.75
1806,115415.12
1807,144776.0
1808,120651.5
1809,128626.75
1810,147426.69
1811,113112.5
1812,111716.37
1813,121504.5
1814,102373.91
1815,62092.36
1816,99617.43
1817,121726.08
1818,124380.0
1819,119746.04
1820,79978.11
1821,124150.5
1822,153747.35
1823,62294.52
1824,136521.71
1825,138332.94
1826,100108.0
1827,109398.87
1828,138441.15
1829,110595.11
1830,148436.05
1831,177900.5
1832,110722.53
1833,149111.37
1834,136487.66
1835,175973.33
1836,125279.34
1837,105467.76
1838,134256.77
1839,89181.13
1840,164694.87
1841,152326.59
1842,85671.9
1843,143011.0
1844,135439.2
1845,138889.4
1846,153508.5
1847,152271.98
1848,64640.04
1849,120552.72
1850,130238.63
1851,150854.37
1852,126450.6
1853,132959.87
1854,174167.1
1855,147003.51
1856,224667.87
1857,162008.12
1858,140022.85
1859,123115.41
1860,156158.01
1861,121370.71
1862,267156.55
1863,266501.05
1864,266501.05
1865,329886.9
1866,333086.88
1867,239516.9
1868,316387.59
1869,194452.63
1870,246232.6
1871,262487.15
1872,170258.5
1873,225333.65
1874,141114.0
1875,202286.0
1876,192945.82
1877,205553.83
1878,211137.6
1879,134794.5
1880,135369.2
1881,230056.96
1882,256819.41
1883,200607.0
1884,215782.97
1885,260489.11
1886,306893.71
1887,195850.27
1888,279755.74
1889,163407.5
1890,136954.46
1891,143777.87
1892,112638.56
1893,137132.25
1894,130802.77
1895,149008.5
1896,126263.0
1897,117145.33
1898,107673.0
1899,132102.14
1900,149574.7
1901,165956.5
1902,130866.2
1903,222491.63
1904,136271.5
1905,170697.85
1906,153319.52
1907,201239.24
1908,116856.33
1909,131448.25
1910,126710.15
1911,193744.0
1912,262336.2
1913,143104.72
1914,61776.6
1915,329309.74
1916,74326.98
1917,257343.67
1918,135280.0
1919,155327.0
1920,156232.06
1921,414221.69
1922,332819.19
1923,199866.5
1924,242135.03
1925,226324.86
1926,384061.59
1927,142680.5
1928,159459.74
1929,125763.32
1930,128151.5
1931,139701.57
1932,135734.48
1933,172717.22
1934,181018.0
1935,173892.55
1936,192325.5
1937,180111.75
1938,168530.2
1939,249496.53
1940,196094.12
1941,176543.75
1942,188138.89
1943,197625.46
1944,318632.9
1945,375998.99
1946,163895.98
1947,317371.42
1948,167851.83
1949,251923.38
1950,179532.93
1951,263913.28
1952,252243.32
1953,161390.99
1954,205574.74
1955,132771.0
1956,266544.26
1957,165177.9
1958,315620.94
1959,140203.82
1960,114876.19
1961,119476.0
1962,93783.0
1963,100667.0
1964,112593.4
1965,152351.56
1966,156082.1
1967,291161.77
1968,393735.28
1969,379036.3
1970,417290.06
1971,411119.79
1972,361185.15
1973,263909.98
1974,319862.73
1975,465983.4
1976,275323.74
1977,346938.76
1978,358693.62
1979,328028.78
1980,191840.9
1981,331858.63
1982,232855.82
1983,223101.8
1984,167630.9
1985,202870.92
1986,199822.61
1987,183235.23
1988,179016.33
1989,188094.79
1990,224442.64
1991,220189.73
1992,213563.79
1993,171080.56
1994,247161.78
1995,180839.5
1996,256669.04
1997,328952.25
1998,346824.71
1999,256568.89
2000,314306.72
2001,268436.1
2002,228388.96
2003,257466.69
2004,268379.19
2005,234740.05
2006,219882.81
2007,246189.53
2008,212635.89
2009,189638.5
2010,191008.01
2011,146058.9
2012,184057.76
2013,183661.05
2014,185231.0
2015,197616.9
2016,193514.0
2017,204151.5
2018,126415.5
2019,135543.0
2020,120405.5
2021,116760.83
2022,179021.5
2023,153586.53
2024,221290.5
2025,362085.88
2026,185697.39
2027,148352.65
2028,150446.67
2029,163848.5
2030,285340.98
2031,266233.96
2032,280299.36
2033,273188.59
2034,159818.88
2035,208837.39
2036,190149.56
2037,193099.56
2038,320201.78
2039,199108.0
2040,416574.58
2041,277527.77
2042,200184.62
2043,164452.0
2044,169871.2
2045,238481.94
2046,136840.89
2047,152670.32
2048,133605.5
2049,133503.2
2050,171042.85
2051,103818.34
2052,137532.25
2053,142880.0
2054,86772.65
2055,159665.75
2056,128556.96
2057,127762.55
2058,211708.9
2059,121279.11
2060,165507.55
2061,172964.48
2062,140116.5
2063,114315.32
2064,138548.25
2065,121699.18
2066,170378.61
2067,122874.4
2068,133915.3
2069,85179.08
2070,111543.25
2071,99737.71
2072,135536.82
2073,139887.6
2074,185407.73
2075,147927.26
2076,123891.1
2077,150735.0
2078,131786.08
2079,132701.33
2080,115737.91
2081,122575.0
2082,130788.09
2083,148354.24
2084,112344.74
2085,135006.75
2086,111511.3
2087,119271.54
2088,111152.65
2089,96085.22
2090,133418.37
2091,127023.0
2092,138548.42
2093,136754.38
2094,142292.89
2095,150498.5
2096,89204.79
2097,100092.58
2098,147913.68
2099,65992.61
2100,119401.38
2101,119934.7
2102,146586.54
2103,103990.58
2104,130618.1
2105,132524.78
2106,78514.51
2107,254152.22
2108,119224.82
2109,116972.58
2110,121235.16
2111,165303.75
2112,133051.4
2113,121686.17
2114,109154.41
2115,148063.25
2116,112438.72
2117,145489.09
2118,119878.0
2119,106839.86
2120,112732.05
2121,109837.08
2122,105256.01
2123,93915.73
2124,195900.5
2125,133828.85
2126,160998.18
2127,148990.42
2128,126129.99
2129,101692.71
2130,145985.18
2131,157262.82
2132,110232.25
2133,116655.79
2134,119442.63
2135,106842.07
2136,78626.43
2137,119347.89
2138,138708.59
2139,152311.0
2140,138029.75
2141,135880.5
2142,140464.97
2143,144085.95
2144,112098.99
2145,136504.0
2146,149754.49
2147,164237.74
2148,129340.64
2149,136474.0
2150,241894.16
2151,136474.75
2152,175028.75
2153,160709.0
2154,112010.5
2155,128891.79
2156,220162.0
2157,240087.16
2158,236749.0
2159,223020.76
2160,173841.9
2161,250134.67
2162,438486.03
2163,348110.9
2164,261313.29
2165,178865.85
2166,145540.0
2167,201806.04
2168,211530.5
2169,194505.65
2170,222833.66
2171,144786.32
2172,141245.49
2173,159895.47
2174,244295.7
2175,312630.89
2176,323526.5
2177,259062.8
2178,224996.3
2179,145841.0
2180,187810.38
2181,195611.13
2182,227387.41
2183,193933.63
2184,140884.75
2185,128328.8
2186,145577.37
2187,148602.0
2188,154452.1
2189,176808.45
2190,85243.5
2191,88837.26
2192,95783.11
2193,97928.0
2194,102027.5
2195,113862.04
2196,108308.3
2197,112513.47
2198,160779.45
2199,161456.55
2200,127299.0
2201,133018.57
2202,195358.36
2203,159372.0
2204,176990.08
2205,115398.58
2206,135489.8
2207,240082.7
2208,232892.88
2209,187701.08
2210,120576.66
2211,113739.71
2212,112159.16
2213,102042.51
2214,145518.46
2215,101794.32
2216,146173.81
2217,73284.77
2218,88419.63
2219,79619.87
2220,79708.55
2221,329541.79
2222,251179.87
2223,254015.55
2224,218649.2
2225,137989.66
2226,179378.54
2227,197946.5
2228,282537.53
2229,242009.6
2230,159705.59
2231,210220.21
2232,179918.76
2233,173896.91
2234,260272.34
2235,198771.0
2236,282663.38
2237,360774.37
2238,202877.21
2239,127135.8
2240,164206.0
2241,150507.09
2242,135283.5
2243,140184.51
2244,96965.71
2245,94989.1
2246,145962.3
2247,104543.5
2248,124496.83
2249,125424.0
2250,139067.0
2251,128797.51
2252,175979.5
2253,157848.22
2254,175408.14
2255,189453.4
2256,184934.64
2257,190414.1
2258,176291.62
2259,175858.0
2260,152770.4
2261,190740.12
2262,205857.24
2263,329517.37
2264,431680.02
2265,168236.0
2266,294460.47
2267,366394.62
2268,389370.71
2269,165137.85
2270,187804.31
2271,245061.36
2272,208641.68
2273,165825.35
2274,170912.65
2275,165397.37
2276,168667.43
2277,176079.37
2278,158572.5
2279,121021.0
2280,116281.97
2281,178344.15
2282,174529.3
2283,95168.5
2284,113006.82
2285,149965.3
2286,130328.0
2287,340413.66
2288,278999.39
2289,373118.66
2290,423371.37
2291,307761.39
2292,405040.32
2293,460370.76
2294,397254.34
2295,442672.28
2296,279870.2
2297,317813.14
2298,325658.96
2299,369367.67
2300,327352.74
2301,286554.51
2302,225760.84
2303,244139.73
2304,247975.14
2305,187123.8
2306,186861.22
2307,185243.64
2308,216939.96
2309,284853.49
2310,224767.98
2311,189296.2
2312,176183.35
2313,175045.57
2314,175775.89
2315,172238.59
2316,186621.26
2317,178866.46
2318,171788.76
2319,175929.29
2320,185502.25
2321,260722.48
2322,167584.53
2323,180291.86
2324,170445.71
2325,222796.45
2326,168400.0
2327,215269.58
2328,225847.42
2329,183765.32
2330,179996.2
2331,343433.42
2332,413615.28
2333,310827.04
2334,258546.46
2335,267030.72
2336,328373.03
2337,200079.74
2338,275405.57
2339,233967.07
2340,390935.75
2341,221307.81
2342,239713.68
2343,223728.58
2344,233717.3
2345,243965.86
2346,216741.96
2347,197086.32
2348,231266.63
2349,153768.9
2350,290086.55
2351,258355.73
2352,247899.2
2353,207097.19
2354,130797.34
2355,157838.55
2356,153811.67
2357,198785.19
2358,200338.0
2359,126591.25
2360,121429.76
2361,136688.5
2362,267405.14
2363,145155.59
2364,150145.82
2365,224980.36
2366,194167.23
2367,226993.71
2368,204561.83
2369,223007.45
2370,167045.0
2371,168045.0
2372,171519.69
2373,269833.29
2374,296646.84
2375,238801.12
2376,272355.48
2377,341684.09
2378,136802.5
2379,191356.58
2380,142698.5
2381,161511.5
2382,186379.51
2383,215900.87
2384,248061.11
2385,148690.0
2386,139455.33
2387,133660.16
2388,99002.54
2389,127498.17
2390,137693.0
2391,134788.6
2392,113169.0
2393,163495.41
2394,147766.0
2395,189555.7
2396,151834.34
2397,203623.2
2398,125234.0
2399,61730.26
2400,57528.99
2401,115522.5
2402,137425.0
2403,131661.4
2404,142519.6
2405,160782.0
2406,134004.0
2407,127203.75
2408,138387.3
2409,135000.25
2410,166361.0
2411,122137.58
2412,158017.82
2413,141948.5
2414,135179.0
2415,128458.81
2416,130618.0
2417,131704.5
2418,124162.5
2419,131551.27
2420,126521.83
2421,150674.0
2422,120464.62
2423,131558.3
2424,151350.34
2425,162589.04
2426,126453.8
2427,137987.62
2428,172022.0
2429,114596.74
2430,132083.5
2431,120748.09
2432,136945.5
2433,144397.59
2434,146464.0
2435,154500.9
2436,105199.5
2437,107876.7
2438,122490.75
2439,113672.49
2440,125985.41
2441,109423.74
2442,104569.0
2443,114054.52
2444,126873.25
2445,91308.5
2446,135701.87
2447,219262.85
2448,141798.0
2449,115846.62
2450,159093.87
2451,128684.97
2452,214059.59
2453,97040.08
2454,121357.94
2455,109792.62
2456,141499.84
2457,116276.42
2458,114977.14
2459,110726.55
2460,137006.25
2461,119758.0
2462,138069.73
2463,119041.63
2464,151765.8
2465,130876.54
2466,117751.02
2467,160663.14
2468,96269.24
2469,92351.94
2470,179414.26
2471,219530.67
2472,172584.79
2473,117953.79
2474,103852.74
2475,220896.1
2476,112832.7
2477,131037.59
2478,162541.61
2479,116211.86
2480,134510.5
2481,121246.54
2482,135033.17
2483,117618.41
2484,120076.62
2485,124700.08
2486,154904.07
2487,174000.72
2488,153438.02
2489,144781.15
2490,154395.25
2491,90330.94
2492,182475.0
2493,134149.5
2494,169409.14
2495,99973.78
2496,216767.14
2497,150343.2
2498,118312.83
2499,92182.93
2500,132456.8
2501,133075.05
2502,149352.34
2503,99546.3
2504,186674.25
2505,223421.21
2506,252280.94
2507,316026.41
2508,253139.73
2509,218326.28
2510,228270.16
2511,189889.34
2512,214834.35
2513,219544.43
2514,238137.43
2515,148961.3
2516,152454.8
2517,135758.75
2518,144159.0
2519,226638.92
2520,208400.6
2521,195842.51
2522,222985.1
2523,133551.1
2524,141414.74
2525,144140.47
2526,141890.54
2527,114193.5
2528,128779.0
2529,131884.5
2530,112488.08
2531,239312.34
2532,233183.87
2533,200819.61
2534,247285.73
2535,304350.14
2536,236258.65
2537,234541.37
2538,188191.96
2539,190385.8
2540,177182.4
2541,183653.57
2542,162471.34
2543,130319.0
2544,138193.96
2545,131877.0
2546,142637.5
2547,141266.58
2548,149603.29
2549,159921.73
2550,383080.61
2551,144612.82
2552,121096.4
2553,88567.0
2554,119435.99
2555,113160.0
2556,108642.08
2557,119558.21
2558,160250.95
2559,143223.3
2560,125316.54
2561,139264.54
2562,138270.06
2563,144612.44
2564,169634.0
2565,119788.32
2566,150050.93
2567,133322.05
2568,182701.48
2569,184070.98
2570,122710.66
2571,170520.13
2572,190710.76
2573,242901.6
2574,302027.34
2575,127386.75
2576,128883.54
2577,167354.8
2578,97565.5
2579,81053.74
2580,131860.6
2581,134751.64
2582,117028.33
2583,281362.6
2584,160776.0
2585,177085.99
2586,202306.35
2587,200147.59
2588,155725.5
2589,143173.5
2590,227720.13
2591,205727.74
2592,228257.44
2593,258677.87
2594,177755.78
2595,213002.33
2596,330571.08
2597,176479.9
2598,280711.54
2599,325040.93
2600,151885.45
2601,135543.95
2602,84628.0
2603,91353.71
2604,86453.0
2605,87149.0
2606,145245.2
2607,171946.5
2608,198187.24
2609,170933.52
2610,113651.6
2611,157514.08
2612,155325.74
2613,126990.5
2614,123227.98
2615,150526.75
2616,139320.5
2617,176920.74
2618,184500.24
2619,230069.91
2620,187898.5
2621,182410.4
2622,187548.6
2623,253495.49
2624,273519.89
2625,318405.67
2626,166073.9
2627,186702.5
2628,409817.33
2629,548611.18
2630,347796.88
2631,444610.87
2632,407747.64
2633,322768.88
2634,393018.31
2635,150028.0
2636,193739.28
2637,164921.28
2638,253032.57
2639,180794.32
2640,152738.5
2641,107512.08
2642,189740.32
2643,104856.99
2644,131658.47
2645,98618.0
2646,91452.0
2647,99419.5
2648,137473.0
2649,138418.07
2650,149818.99
2651,153023.7
2652,428167.34
2653,257634.35
2654,246936.42
2655,362409.94
2656,324733.03
2657,342230.98
2658,278228.47
2659,302928.14
2660,318949.0
2661,327071.64
2662,337530.03
2663,281080.78
2664,283842.57
2665,314514.32
2666,286697.96
2667,168204.86
2668,181300.37
2669,176703.17
2670,285818.36
2671,181670.56
2672,178049.51
2673,199873.92
2674,196053.39
2675,170547.13
2676,188118.28
2677,197272.74
2678,260580.11
2679,279198.81
2680,275924.81
2681,419454.47
2682,337157.96
2683,541743.91
2684,314521.37
2685,343243.66
2686,261269.53
2687,342465.76
2688,232065.72
2689,212073.88
2690,460844.27
2691,186490.2
2692,136208.05
2693,190070.49
2694,132394.77
2695,193742.16
2696,186426.71
2697,189873.34
2698,199416.0
2699,178507.5
2700,167163.9
2701,150412.74
2702,112313.58
2703,136599.4
2704,142483.47
2705,128915.16
2706,119970.5
2707,120432.87
2708,138885.0
2709,115435.5
2710,126868.99
2711,282407.89
2712,367718.15
2713,180974.85
2714,148706.41
2715,171387.7
2716,169733.27
2717,187004.2
2718,232038.41
2719,160618.74
2720,166420.5
2721,141927.8
2722,163921.84
2723,145941.5
2724,130121.5
2725,137598.75
2726,148843.37
2727,164178.34
2728,168024.5
2729,153500.23
2730,146557.5
2731,119361.0
2732,117166.56
2733,160796.34
2734,146000.32
2735,135605.5
2736,144398.94
2737,125528.08
2738,132667.88
2739,160037.5
2740,137128.0
2741,150500.5
2742,149898.5
2743,148605.87
2744,148899.0
2745,140533.5
2746,135431.75
2747,161651.97
2748,126080.37
2749,131719.16
2750,136389.0
2751,133826.75
2752,227793.12
2753,154233.75
2754,190429.12
2755,128596.79
2756,97633.3
2757,78144.76
2758,88621.98
2759,156948.07
2760,140306.0
2761,152584.75
2762,148086.5
2763,186426.48
2764,173072.13
2765,268649.1
2766,144719.21
2767,91710.04
2768,127383.76
2769,123849.04
2770,155266.0
2771,119499.41
2772,123270.59
2773,140991.0
2774,137173.84
2775,136324.57
2776,149346.6
2777,148748.5
2778,128143.89
2779,124775.05
2780,112766.24
2781,104361.71
2782,101476.66
2783,106813.67
2784,129944.5
2785,135561.73
2786,79036.16
2787,117183.24
2788,90295.01
2789,222684.78
2790,98871.82
2791,117891.26
2792,83841.46
2793,170625.2
2794,105720.75
2795,113701.04
2796,104933.0
2797,184501.01
2798,122672.74
2799,118269.86
2800,83281.93
2801,112793.11
2802,140944.34
2803,156828.18
2804,141697.02
2805,95502.0
2806,94297.0
2807,152022.27
2808,148824.0
2809,133592.66
2810,140194.25
2811,157174.08
2812,144460.87
2813,149247.0
2814,157992.43
2815,98170.75
2816,253235.16
2817,133485.93
2818,133450.6
2819,180636.9
2820,128652.16
2821,107669.58
2822,186528.85
2823,223001.56
2824,175815.02
2825,146314.64
2826,136049.8
2827,146060.0
2828,204098.8
2829,172943.8
2830,228519.03
2831,192651.42
2832,216125.71
2833,292673.13
2834,212281.19
2835,218423.39
2836,194414.26
2837,166280.24
2838,146993.5
2839,179990.7
2840,195231.28
2841,206063.0
2842,220731.0
2843,151119.81
2844,156602.66
2845,124961.0
2846,211669.75
2847,201955.5
2848,219345.02
2849,213766.54
2850,279459.99
2851,240792.77
2852,225910.39
2853,235160.14
2854,138652.0
2855,197623.93
2856,210193.67
2857,191207.47
2858,194553.18
2859,143971.86
2860,125790.97
2861,126693.42
2862,192580.27
2863,119298.1
2864,265996.31
2865,142406.87
2866,137377.0
2867,99578.6
2868,117378.25
2869,124239.37
2870,162917.77
2871,108609.5
2872,60728.54
2873,105076.51
2874,142691.71
2875,113923.05
2876,158759.75
2877,145272.72
2878,168589.0
2879,146620.0
2880,107778.58
2881,142496.11
2882,158378.53
2883,170806.9
2884,178911.35
2885,181415.67
2886,194735.87
2887,105142.66
2888,127747.0
2889,64942.3
2890,87668.98
2891,138961.8
2892,63956.13
2893,111373.9
2894,69806.58
2895,321485.57
2896,294056.82
2897,198378.07
2898,152643.5
2899,239206.33
2900,161210.74
2901,194627.74
2902,189340.03
2903,340409.53
2904,348990.96
2905,118528.73
2906,198122.0
2907,118030.64
2908,129912.0
2909,140780.83
2910,83803.5
2911,84177.0
2912,153109.5
2913,89184.11
2914,87711.0
2915,88414.5
2916,85869.0
2917,154646.09
2918,110509.75
2919,227996.16
